carat,cut,color,clarity,depth,table,x,y,z,price,index,0.799233891
0.91,Very Good,G,SI2,62.8,59,6.09,6.14,3.84,3006,1570,0.532796369
1.14,Ideal,G,VS2,61.4,56,6.74,6.77,4.15,7667,18762,0.588532427
1.01,Premium,G,VS2,61.1,60,6.46,6.37,3.92,5701,14019,0.766630342
0.33,Premium,D,SI2,59.5,59,4.5,4.48,2.67,631,23038,0.981005295
0.31,Fair,G,VS1,64.6,55,4.31,4.26,2.77,695,29227,0.274478037
0.51,Ideal,E,SI1,62.1,55,5.15,5.09,3.18,1546,44025,0.868019722
0.5,Premium,E,SI1,62,59,5.06,5.1,3.15,1316,42459,0.190372017
2.03,Very Good,J,SI2,60.9,60,8.1,8.21,4.97,11968,23876,0.029621766
0.31,Ideal,G,VS1,61.9,56,4.34,4.38,2.7,542,50295,0.112880825
0.9,Premium,D,SI1,62.7,58,6.09,6.15,3.84,4381,8268,0.801150227
1.51,Premium,F,VS1,60,60,7.42,7.39,4.44,16551,26751,0.283349771
1.04,Ideal,D,IF,61.8,57,6.52,6.49,4.02,14626,25719,0.643432063
0.41,Ideal,D,VS2,61.5,57,4.77,4.79,2.94,1007,37957,0.803823538
0.73,Ideal,H,SI1,62.6,57,5.66,5.74,3.57,2320,50941,0.756779488
0.81,Premium,J,SI1,61.8,57,6.02,5.96,3.7,2199,50042,0.559777896
1.04,Premium,E,SI1,61.2,59,6.54,6.47,3.98,5894,14611,0.687687217
1.08,Premium,G,VS2,60.1,59,6.7,6.64,4.01,6532,16323,0.575997005
0.71,Ideal,D,VS2,62.4,56,5.74,5.7,3.57,3372,3320,0.052641553
1.18,Ideal,I,VVS1,59.7,54,6.99,6.92,4.15,6494,16238,0.024448315
0.3,Premium,E,VS2,60.4,58,4.34,4.3,2.61,844,33878,0.435712978
1.09,Ideal,J,VS2,43,54,6.53,6.55,4.12,4778,10378,0.358042227
0.42,Ideal,G,VVS1,61.1,56,4.82,4.87,2.96,1179,40956,0.404035174
1.21,Ideal,H,SI2,62.6,56,6.84,6.77,4.26,5624,13803,0.801165946
0.32,Ideal,D,SI1,62,57,4.42,4.38,2.73,756,31191,0.365794121
0.7,Very Good,H,VS2,62.1,55,5.66,5.71,3.53,2106,49415,0.645788501
1.51,Very Good,D,SI2,59.7,58,7.43,7.48,4.45,9627,21530,0.489120015
0.52,Good,E,SI2,63.7,56,5.15,5.12,3.27,1229,41456,0.04029494
1.01,Premium,F,I1,62.6,57,6.42,6.3,3.99,2257,50411,0.806205171
1.01,Ideal,E,SI1,62.1,54,6.5,6.41,4.01,5599,13690,0.686181745
0.52,Ideal,D,SI2,62.5,56,5.12,5.08,3.19,1385,43119,0.336768856
0.3,Ideal,F,VVS1,62.2,53,4.3,4.32,2.68,857,34292,0.99941358
0.53,Ideal,G,VS1,61.9,55,5.22,5.25,3.24,1695,45682,0.235988041
0.23,Very Good,E,VVS2,62.5,55,3.94,3.96,2.47,505,42273,0.325949724
0.9,Good,G,SI1,63.8,61,6.09,6.05,3.87,3774,5186,0.811822724
1.21,Ideal,F,SI2,61.8,57,6.82,6.87,4.23,5996,14889,0.338515192
0.35,Ideal,E,VS1,61.9,56,4.53,4.51,2.8,1063,39158,0.208011694
0.33,Ideal,E,VVS1,61.5,57,4.44,4.47,2.74,984,37422,0.304224338
0.92,Very Good,D,SI2,60.2,61,6.27,6.32,3.79,3057,1819,0.25776913
1.06,Very Good,H,SI1,62.8,58,6.47,6.49,4.07,4785,10432,0.326120479
1.01,Very Good,E,SI1,62.1,56,6.43,6.48,4.01,5461,13226,0.971720245
0.7,Very Good,F,VS2,62.7,57,5.61,5.65,3.53,2437,51921,0.71517378
0.31,Ideal,E,VS1,61.3,55,4.4,4.43,2.7,800,32564,0.0634976
1.09,Ideal,E,VS2,61.2,56,6.62,6.67,4.07,7443,18312,0.081255638
1.03,Ideal,D,SI2,61.8,54,6.46,6.52,4.01,5013,11472,0.161375426
1.7,Ideal,J,SI1,60.9,57,7.73,7.66,4.69,8758,20364,0.799057375
0.3,Ideal,I,VS1,61.6,56,4.31,4.36,2.67,473,35615,0.447799647
0.27,Premium,D,VVS2,62.2,59,4.12,4.08,2.55,799,32548,0.505093241
0.3,Good,D,VS1,61.7,62,4.18,4.21,2.59,632,23713,0.094979378
0.54,Good,H,SI1,63.3,57,5.15,5.22,3.28,1154,40658,0.152635741
0.7,Premium,G,SI2,59,60,5.84,5.82,3.44,1814,46915,0.810456651
1.11,Ideal,D,VVS2,63,57,6.58,6.65,4.17,12016,23905,0.679000018
0.71,Premium,D,VS2,62.7,58,5.67,5.53,3.54,2683,53491,0.412771466
1.02,Very Good,E,VS1,62.9,54,6.38,6.46,4.04,8317,19750,0.029523984
0.31,Ideal,F,VS2,61.6,55,4.36,4.38,2.69,757,31241,0.748245641
0.57,Very Good,I,SI1,61.1,61,5.34,5.37,3.27,1151,40551,0.414375071
1.01,Premium,H,VS2,61.3,58,6.46,6.49,3.97,5028,11536,0.064128794
1.21,Ideal,E,VS1,62.4,57,6.75,6.83,4.24,10351,22312,0.538361483
1.06,Good,I,VS1,58.8,62,6.65,6.72,3.93,4887,10907,0.479708777
0.35,Premium,D,VS2,60.4,58,4.53,4.58,2.75,829,33533,0.988264187
0.55,Ideal,G,SI1,61.7,58,5.27,5.29,3.26,1417,43467,0.239435351
0.33,Very Good,G,VS2,61.5,59.4,4.45,4.49,2.75,623,19683,0.328794721
0.37,Ideal,I,VVS1,60.6,57,4.63,4.66,2.81,768,31660,0.66307357
1.52,Ideal,G,VVS1,62.4,55,7.3,7.39,4.58,15959,26429,0.059967891
0.92,Premium,H,SI1,62.2,58,6.19,6.23,3.86,3675,4690,0.318437707
0.71,Ideal,I,SI1,61.9,55,5.7,5.74,3.54,2313,50866,0.946376203
1.51,Very Good,F,VS2,61.1,59,7.32,7.37,4.49,14165,25423,0.630034707
0.23,Very Good,E,VVS1,60,59,3.97,4.03,2.4,530,47335,0.708892791
0.78,Very Good,E,VS1,61,55,5.94,5.96,3.63,3564,4204,0.375416608
0.32,Very Good,E,SI1,61.6,56,4.39,4.41,2.71,561,2048,0.127444015
0.8,Premium,E,SI1,61.5,58,5.97,5.93,3.66,3297,2965,0.119861678
1.55,Ideal,G,SI2,60.7,55,7.54,7.51,4.57,9530,21422,0.130594325
0.35,Premium,D,SI2,60.8,58,4.51,4.57,2.76,522,44660,0.630798182
2.01,Fair,J,SI1,64.4,61,7.74,7.78,5,11212,23206,0.273929718
1.5,Good,E,SI1,61.3,65,7.17,7.23,4.41,10868,22835,0.517286323
0.32,Ideal,G,VVS2,62,56,4.41,4.43,2.74,708,29738,0.258067123
0.34,Ideal,G,VS2,61.9,55,4.49,4.53,2.79,596,11729,0.831543899
0.72,Very Good,F,SI2,60.4,59,5.8,5.83,3.51,2158,49754,0.950366914
2.18,Very Good,I,SI2,61.4,59.5,8.31,8.37,5.12,14735,25773,0.913716998
1.2,Very Good,I,VS1,63.1,58,6.7,6.62,4.2,5322,12758,0.287736444
1.12,Very Good,H,SI1,63.1,56,6.62,6.59,4.17,4673,9838,0.274721382
0.4,Very Good,I,VS1,63.5,55,4.71,4.67,2.98,882,35007,0.694676635
0.33,Ideal,D,SI1,62,56,4.44,4.47,2.76,567,3408,0.203571043
0.59,Very Good,F,SI1,63,56,5.3,5.34,3.35,1424,43516,0.973137343
1.01,Premium,H,VS1,61.1,58,6.45,6.48,3.95,5416,13081,0.870844786
0.3,Premium,H,SI1,61.3,58,4.33,4.29,2.64,540,49646,0.109221114
1.01,Very Good,D,VS1,63.1,59,6.37,6.34,4.01,8101,19456,0.474404515
0.38,Very Good,D,VS2,58.5,59,4.76,4.82,2.8,818,33173,0.506208689
0.71,Ideal,F,VS2,61.2,56,5.73,5.77,3.52,2891,962,0.707576656
1,Premium,E,VS2,62.8,60,6.36,6.32,3.98,6720,16842,0.2263034
0.46,Ideal,D,VS2,61.8,56,4.93,4.97,3.06,1291,42234,0.193142776
2.02,Ideal,G,SI2,63.5,54,7.96,8.02,5.07,15814,26313,0.448587321
0.8,Very Good,H,SI2,63.4,58,5.87,5.84,3.71,2502,52361,0.176296863
0.35,Premium,E,SI1,61.2,58,4.59,4.53,2.79,788,32198,0.329558286
1.53,Very Good,G,SI2,62.1,61,7.28,7.3,4.53,8455,19908,0.459543899
0.3,Ideal,G,VS1,61.1,56,4.35,4.36,2.66,524,45313,0.810459636
1.01,Ideal,I,SI1,61.9,59,6.38,6.42,3.96,4638,9634,0.600792708
0.31,Ideal,D,VS2,62.1,54,4.4,4.36,2.72,804,32784,0.559508321
1.7,Premium,E,SI1,61.8,58,7.62,7.52,4.68,15804,26306,0.751989022
0.53,Ideal,D,VS2,60.9,57,5.24,5.17,3.17,1877,47596,0.522585244
0.3,Ideal,F,VS1,61.8,55,4.31,4.33,2.67,612,17050,0.705352209
0.9,Very Good,H,VS2,62.7,59,6.11,6.17,3.85,4173,7126,0.840183269
1.16,Ideal,G,SI1,60.9,57,6.79,6.75,4.12,5519,13439,0.829287976
1.02,Good,D,SI1,57.2,54,6.66,6.62,3.8,5198,12233,0.714556442
0.56,Ideal,D,SI1,60.5,57,5.31,5.36,3.23,1723,45953,0.530443896
0.32,Ideal,D,SI2,62.6,56,4.38,4.4,2.75,477,36603,0.802925348
0.4,Ideal,D,VVS2,61.4,56,4.75,4.8,2.93,1078,39461,0.807964984
1.06,Ideal,I,SI2,62.8,55,6.51,6.46,4.07,3146,2242,0.796436234
0.43,Ideal,D,SI2,62.6,56,4.88,4.84,3.04,919,35930,0.742832847
0.41,Ideal,E,VS1,61.8,55,4.75,4.8,2.95,1079,39477,0.724147671
1.52,Very Good,H,SI1,60.9,59,7.43,7.49,4.54,9642,21542,0.131084906
0.31,Very Good,G,VS1,61.6,56,4.35,4.38,2.69,640,24714,0.133280379
1.24,Premium,I,SI1,62.4,59,6.89,6.87,4.29,4791,10471,0.375478445
0.8,Ideal,E,SI1,62.3,54,5.95,5.97,3.71,3622,4471,0.792354152
0.8,Ideal,D,SI2,61.5,58,5.97,6,3.68,3173,2356,0.165000387
0.43,Premium,E,SI1,60.2,60,4.89,4.94,2.96,792,32436,0.370021751
0.3,Ideal,F,VVS1,61.9,57,4.3,4.32,2.67,776,32000,0.989415965
0.35,Good,H,VVS2,60.4,56,4.57,4.59,2.77,620,19028,0.993710341
0.32,Ideal,F,VVS1,61.7,55,4.42,4.46,2.74,867,34496,0.599068099
0.72,Ideal,I,VS2,61.2,57,5.75,5.79,3.53,2650,53312,0.88318661
0.32,Ideal,D,VS2,62.4,57,4.34,4.38,2.72,758,31258,0.018834376
1.01,Good,H,VS2,64.4,58,6.18,6.24,4,5331,12786,0.77990196
0.75,Ideal,D,SI1,61.1,56,5.85,5.9,3.59,3712,4863,0.520290233
0.91,Very Good,D,SI2,59.3,60,6.28,6.33,3.74,3828,5438,0.306478901
1.52,Premium,F,VS2,59.4,60,7.61,7.5,4.49,13530,25002,0.941573077
0.51,Good,D,VS2,64.2,58,5.01,5.06,3.23,1430,43561,0.166471009
1.33,Ideal,H,SI2,62.7,57,7.05,6.98,4.4,6480,16216,0.129381936
0.91,Premium,E,VS1,60.6,58,6.32,6.25,3.81,5101,11849,0.737546067
1,Very Good,G,VVS1,60.7,58,6.46,6.53,3.94,7945,19195,0.91836058
0.41,Premium,F,VVS2,60.1,58,4.79,4.83,2.89,1115,40125,0.437192467
0.35,Ideal,F,VS2,62.4,57,4.51,4.5,2.81,906,35580,0.526369542
0.32,Very Good,G,VVS1,60.9,61,4.37,4.4,2.67,842,33784,0.33051908
0.51,Ideal,F,VVS2,61.2,56,5.17,5.19,3.17,2093,49321,0.23921734
1.01,Very Good,D,SI2,61.8,57,6.42,6.47,3.98,4260,7620,0.5784701
0.74,Premium,D,VS2,61.8,58,5.81,5.77,3.58,2897,999,0.902128158
0.53,Ideal,D,VS2,61.5,56,5.23,5.17,3.2,1956,48280,0.270480419
2.17,Premium,J,SI2,62.3,58,8.31,8.26,5.16,13556,25052,0.639951061
2.01,Very Good,I,VS2,62.3,59,8.02,8.1,5.02,15965,26433,0.222847371
0.71,Ideal,H,VVS2,61.7,57,5.68,5.73,3.53,3371,3314,0.072831886
0.52,Ideal,G,VVS2,61.6,54,5.17,5.22,3.2,1958,48296,0.339955815
1.11,Ideal,G,VS2,62,56,6.65,6.62,4.12,7608,18643,0.477836748
0.4,Ideal,G,VVS1,61.5,57,4.74,4.79,2.93,1059,39067,0.740274102
0.33,Ideal,E,SI1,61.9,57,4.46,4.43,2.75,743,30819,0.982123543
1.06,Very Good,E,VVS2,61.8,58,6.52,6.56,4.04,9997,21923,0.259151913
1.02,Premium,G,VVS1,62.1,59,6.39,6.36,3.96,8005,19284,0.737080488
0.36,Ideal,I,IF,61.9,54,4.57,4.6,2.84,735,30642,0.381998371
0.92,Ideal,H,VVS1,62.1,54,6.26,6.23,3.88,5886,14585,0.413085693
0.7,Premium,I,VVS1,61.2,59,5.65,5.69,3.47,2513,52430,0.547833324
0.32,Ideal,G,VVS1,61.1,55,4.43,4.45,2.71,814,33039,0.908572985
1.2,Ideal,J,VS1,61.8,55,6.81,6.76,4.19,5040,11583,0.122567922
1.5,Ideal,I,I1,61.8,57,7.39,7.31,4.54,5510,13418,0.630270615
0.31,Premium,F,VS2,59.7,60,4.42,4.39,2.63,802,32604,0.256825342
0.32,Premium,F,VS2,61.7,58,4.41,4.38,2.71,828,33487,0.564941447
1.21,Ideal,H,SI1,62.1,56,6.81,6.84,4.23,6629,16598,0.903292993
0.43,Good,H,VVS1,60,61,4.91,4.93,2.95,1000,37803,0.74278039
0.3,Ideal,F,VS2,60.9,56,4.35,4.39,2.66,573,4738,0.23294542
0.32,Premium,H,SI1,62,58,4.38,4.39,2.72,461,32966,0.252637785
1.02,Good,G,VS2,63.6,57,6.41,6.38,4.07,5922,14677,0.4165816
1.02,Ideal,D,SI2,62.5,57,6.43,6.38,4,4044,6433,0.20994792
1.01,Good,D,SI1,57.6,60,6.59,6.64,3.81,5501,13327,0.968798419
1.07,Ideal,D,SI1,61.8,55,6.54,6.59,4.06,5767,14234,0.216149139
1,Very Good,G,VS2,60.6,60,6.4,6.5,3.91,5623,13799,0.743833062
0.43,Very Good,F,SI2,61.6,59,4.8,4.84,2.97,681,28775,0.067282435
0.3,Premium,D,SI2,60.2,60,4.32,4.35,2.61,447,30624,0.308956097
0.79,Ideal,D,SI1,61.5,56,5.96,5.91,3.65,2846,661,0.427946863
1.52,Ideal,F,VS2,62.8,55,7.37,7.28,4.6,14038,25336,0.258942149
0.43,Premium,F,SI2,60.2,60,4.85,4.91,2.94,679,28699,0.128033655
0.3,Very Good,H,SI1,62.4,58,4.23,4.29,2.66,389,41586,0.928012742
1.03,Premium,H,SI1,60.7,60,6.61,6.53,3.99,4384,8291,0.855417895
1.02,Fair,F,SI1,61.8,50,6.59,6.51,4.05,4227,7419,0.711957872
0.7,Good,J,VVS2,63.2,55,5.63,5.57,3.54,1922,48022,0.610465231
1.73,Very Good,I,VS1,62.2,59,7.62,7.65,4.75,12559,24315,0.154759473
0.33,Good,I,SI1,63.6,53,4.4,4.43,2.81,434,28640,0.145259185
0.38,Ideal,H,SI1,61.2,56,4.63,4.68,2.85,650,27830,0.746503226
1.01,Premium,F,SI2,61.8,59,6.41,6.31,3.93,4008,6243,0.502156288
0.84,Fair,I,VS2,65.1,57,5.91,5.85,3.83,2359,51278,0.095838835
0.6,Ideal,D,SI1,61.1,57,5.39,5.51,3.33,1774,46461,0.169413066
1,Good,F,SI2,63.7,57,6.36,6.32,4.04,3977,6108,0.712271203
0.34,Premium,D,SI1,62.4,58,4.46,4.42,2.77,803,32777,0.349980884
1.71,Premium,H,SI1,58.1,59,7.88,7.81,4.56,9193,20983,0.719729661
1.51,Good,D,SI2,61.7,65,7.38,7.31,4.53,7519,18470,0.635400875
1.02,Ideal,H,VVS2,62.1,56,6.5,6.45,4.02,6797,17027,0.032555263
0.33,Premium,G,VS2,61.3,61,4.47,4.43,2.73,693,29161,0.956579917
0.52,Ideal,D,VS2,61.5,56,5.19,5.15,3.18,1919,48001,0.973337128
0.54,Premium,G,VS2,62,58,5.21,5.18,3.22,1637,45014,0.690943289
0.31,Ideal,E,VS2,61.9,55,4.36,4.39,2.71,680,28726,0.558495348
0.9,Fair,E,SI2,65.8,59,6.03,5.98,3.95,2982,1470,0.145213396
0.71,Very Good,I,SI1,61.8,56,5.73,5.76,3.55,2141,49659,0.19047629
0.43,Very Good,E,VS2,62.8,56,4.79,4.86,3.03,981,37335,0.919831822
0.82,Ideal,F,SI1,62.1,56,6.04,6,3.74,3361,3279,0.050728897
0.74,Very Good,E,VS2,61.8,58,5.79,5.82,3.59,3180,2413,0.357448994
0.41,Very Good,E,VVS2,62.8,54,4.72,4.77,2.98,1187,41036,0.462349909
0.3,Good,H,VVS1,63.3,55,4.29,4.34,2.73,684,28904,0.213118933
1.38,Ideal,G,VVS1,61.8,56,7.15,7.12,4.41,13250,24848,0.975729668
0.78,Ideal,D,VS2,61.7,57,5.87,5.93,3.64,3595,4316,0.667228493
1.11,Ideal,G,SI2,61.7,57,6.69,6.65,4.12,5395,12984,0.733887032
1,Good,E,SI2,64,54,6.31,6.26,4.01,4026,6316,0.469866649
0.84,Premium,H,SI2,61.3,58,6.1,6.04,3.72,2628,53164,0.685958441
1.04,Premium,G,VS1,60.2,58,6.65,6.64,4,6360,15910,0.109020639
1.35,Premium,H,VS1,60.5,60,7.19,7.16,4.34,8747,20351,0.642746657
1.05,Very Good,E,SI2,62.9,57,6.47,6.51,4.08,4398,8351,0.490237023
0.4,Ideal,D,VS1,60.6,56,4.78,4.82,2.91,1003,37855,0.769156226
1.59,Ideal,I,SI1,62.1,57,7.48,7.46,4.64,8835,20503,0.4810532
0.4,Ideal,F,VS2,62.6,54,4.73,4.78,2.98,843,33831,0.506023469
0.24,Ideal,F,VVS2,61.7,55,3.99,4.02,2.47,678,28671,0.99113061
0.55,Ideal,D,VS2,61.6,56,5.25,5.3,3.25,1925,48044,0.591694674
2.01,Fair,G,I1,70.2,57,7.53,7.5,5.27,6315,15782,0.01205603
0.54,Ideal,D,VS2,61.1,57,5.22,5.25,3.2,1892,47747,0.162528816
1,Very Good,E,SI2,63.3,58,6.35,6.32,4.01,4579,9328,0.352742121
0.7,Very Good,D,VS2,62.5,55,5.65,5.71,3.55,3052,1793,0.787981594
0.34,Ideal,G,IF,61.9,54,4.5,4.52,2.79,974,37210,0.79310664
0.43,Ideal,G,SI1,62.9,55,4.87,4.83,3.05,968,37056,0.451934177
0.53,Ideal,I,SI1,61.5,56,5.21,5.23,3.21,1094,39761,0.849493101
1.52,Premium,H,SI1,61,58,7.44,7.39,4.52,9700,21600,0.034214501
0.31,Premium,I,SI1,61.5,59,4.35,4.37,2.68,408,3388,0.303439607
0.39,Ideal,F,VVS2,61.8,55,4.68,4.75,2.92,1097,39812,0.772766974
0.74,Very Good,J,SI2,59.1,58,5.93,5.99,3.52,1923,48029,0.658836172
0.7,Good,D,VS1,60.4,63,5.73,5.76,3.47,3107,2040,0.8203727
0.82,Very Good,E,SI1,63.1,58,5.95,6,3.77,3282,2889,0.073838847
0.32,Very Good,I,VVS1,63,58,4.32,4.38,2.74,589,9378,0.126993232
0.23,Ideal,F,VVS2,62.5,55,3.94,3.96,2.47,511,43902,0.257826595
0.5,Ideal,D,VVS2,60.7,57,5.2,5.15,3.14,2376,51449,0.865393519
1.02,Ideal,F,VS2,62.7,54,6.5,6.42,4.05,6597,16510,0.65757849
1.02,Ideal,I,VS2,61.5,57,6.49,6.45,3.98,4662,9766,0.681126719
0.41,Premium,G,VS2,61.6,58,4.73,4.78,2.93,827,33366,0.128528768
0.41,Very Good,F,SI1,62.4,60,4.73,4.75,2.96,801,32577,0.856171107
1.01,Premium,G,VS2,62.4,58,6.41,6.38,3.99,6108,15209,0.277150907
0.42,Premium,D,SI1,61.5,58,4.83,4.8,2.96,970,37119,0.075005719
1.02,Ideal,F,VS2,61.5,57,6.48,6.5,3.99,6306,15770,0.479869092
1.5,Very Good,D,VS2,62.4,59,7.21,7.27,4.52,13287,24869,0.572497972
0.41,Ideal,F,VS1,62.1,56,4.77,4.8,2.97,1007,37893,0.401617093
2,Very Good,I,VS2,63.5,59,7.98,7.93,5.05,15025,25896,0.775055096
1.61,Very Good,E,SI1,62.3,57,7.43,7.47,4.64,13047,24686,0.097715122
0.41,Ideal,G,VS2,60.7,56,4.77,4.82,2.91,801,32578,0.797779138
0.51,Very Good,G,IF,62.6,56,5.09,5.13,3.2,2102,49383,0.647515297
2.02,Premium,H,VS2,60.8,62,8.17,8.12,4.95,18207,27503,0.444589076
1,Fair,F,SI2,59.3,66,6.44,6.51,3.84,3975,6098,0.017160868
0.28,Very Good,D,VS1,62.2,61,4.13,4.16,2.58,452,31951,0.624686051
0.36,Ideal,D,VS2,60,56,4.66,4.68,2.8,727,30343,0.510849235
1.01,Ideal,D,SI1,60.8,56,6.54,6.48,3.96,5939,14760,0.268071233
0.7,Good,H,VS2,64.5,57,5.53,5.57,3.58,2137,49605,0.886223632
0.31,Ideal,E,VVS2,61.6,57,4.37,4.33,2.68,1046,38775,0.875261901
1.6,Premium,G,VS2,61.6,60,7.55,7.49,4.63,13942,25289,0.738023523
0.9,Very Good,E,SI2,59.5,61,6.24,6.3,3.73,3139,2198,0.026578816
0.32,Ideal,G,VS2,61.4,56,4.37,4.39,2.69,561,1715,0.429134095
0.3,Ideal,D,VS2,61.7,55,4.33,4.36,2.68,710,29867,0.263066764
0.9,Fair,I,SI1,65.3,61,5.98,5.94,3.89,2873,884,0.165641241
0.6,Good,F,SI1,63.7,61,5.24,5.21,3.33,1367,42989,0.404689144
1,Very Good,G,VS2,62.8,62,6.28,6.33,3.96,6386,15957,0.787144967
0.55,Premium,F,SI1,62.1,62,5.22,5.18,3.23,1238,41568,0.046719221
1.5,Ideal,I,SI1,61.8,57,7.3,7.34,4.53,8907,20603,0.316749863
0.92,Fair,H,SI2,66.1,57,6.22,6,4.05,2283,50603,0.844025925
1.52,Ideal,G,SI2,61.3,57,7.39,7.36,4.52,8852,20528,0.894810793
0.81,Ideal,D,SI1,62,56,5.97,6,3.71,3852,5528,0.856665799
1.02,Good,E,SI2,64.2,59,6.26,6.2,4,4414,8460,0.788104422
1.5,Fair,E,SI1,58.2,66,7.45,7.4,4.32,11128,23104,0.991087108
1,Good,G,SI1,63.9,60,6.22,6.27,3.99,4737,10185,0.487846401
0.42,Ideal,E,VVS1,61.6,56,4.82,4.85,2.98,1400,43243,0.022559428
1.2,Very Good,G,SI2,59.7,59,6.89,6.94,4.13,5116,11895,0.021867949
0.4,Ideal,E,SI1,60.6,56,4.77,4.78,2.9,772,31735,0.714140813
1.02,Very Good,H,SI1,63.5,56,6.36,6.43,4.06,4703,9977,0.308245806
1,Ideal,G,SI1,62.4,56,6.34,6.41,3.98,4867,10818,0.95251003
0.8,Very Good,H,SI2,62.7,57,5.88,5.95,3.71,2294,50721,0.483146459
1.01,Premium,D,VS2,61,59,6.44,6.41,3.92,6827,17117,0.5530343
0.35,Ideal,F,IF,60.7,57,4.6,4.56,2.78,1073,39350,0.93606884
1.5,Premium,H,VS2,61.6,55,7.43,7.37,4.56,10750,22731,0.588208003
0.33,Ideal,H,VS1,61.5,56,4.47,4.44,2.74,743,30842,0.478866773
0.5,Very Good,H,VS2,62.3,56,5.06,5.11,3.17,1337,42685,0.86613742
0.43,Premium,G,VVS1,62.2,58,4.83,4.78,2.99,1264,41992,0.03053243
1.01,Premium,H,SI1,60.6,61,6.39,6.35,3.86,4320,7954,0.47945514
0.32,Very Good,F,VVS1,59.4,59,4.45,4.47,2.65,886,35070,0.395686789
0.41,Good,G,VS1,63.3,62,4.67,4.71,2.97,847,33982,0.235585191
0.71,Ideal,G,VS2,59.5,57,5.81,5.8,3.46,2974,1440,0.839916798
0.3,Very Good,G,SI1,62.6,57,4.25,4.34,2.69,447,30288,0.068407671
0.72,Ideal,D,VS1,61.6,56,5.73,5.8,3.55,3522,4023,0.665055196
1.24,Ideal,G,VVS1,62.1,56,6.86,6.91,4.28,11503,23497,0.51033708
0.33,Premium,G,SI1,61.6,57,4.45,4.42,2.73,631,23378,0.42934738
0.52,Ideal,G,SI1,62.4,55,5.15,5.17,3.22,1325,42550,0.037501203
0.34,Ideal,I,VS1,62.4,55,4.47,4.51,2.8,537,48972,0.876089786
0.54,Ideal,J,SI2,61.3,58,5.24,5.27,3.22,978,37301,0.309318723
1.01,Ideal,G,VS2,62.1,59,6.39,6.43,3.98,7814,18986,0.881645482
1.01,Premium,D,VVS2,62.2,59,6.36,6.3,3.94,8065,19410,0.447108935
1.51,Good,I,VS1,65.9,56,7.02,7.09,4.65,8975,20731,0.931488203
0.51,Ideal,D,SI2,61.9,56,5.15,5.1,3.17,1359,42893,0.375422718
0.31,Good,H,VS1,64.1,55,4.25,4.27,2.73,476,35967,0.811829557
1.07,Ideal,D,VS1,61.8,57,6.55,6.58,4.06,9077,20859,0.95865427
1.01,Very Good,G,SI1,60.2,58,6.5,6.59,3.94,4719,10123,0.292031282
1.29,Fair,F,SI2,64.4,57,6.85,6.79,4.39,4824,10600,0.824056504
0.72,Ideal,D,SI1,61.1,59,5.76,5.8,3.53,2993,1506,0.852251715
0.75,Very Good,E,VS1,61.9,58,5.83,5.86,3.62,3543,4132,0.882695593
0.41,Ideal,F,VVS1,62,55,4.74,4.78,2.95,1295,42322,0.811874339
1.01,Ideal,E,SI2,62.8,57,6.38,6.35,4,4434,8553,0.959965932
1.27,Ideal,J,SI1,61.4,57,6.97,7,4.29,5455,13199,0.172801143
0.32,Premium,I,VS2,62.2,59,4.37,4.35,2.71,576,6060,0.320284842
1.23,Very Good,G,VVS1,61.3,57,6.88,6.96,4.24,10435,22412,0.509048739
0.4,Ideal,E,VS1,61.1,57,4.75,4.78,2.97,1291,42235,0.37037579
0.71,Very Good,I,VS2,62.3,58,5.68,5.72,3.55,2052,49012,0.326515653
0.36,Ideal,F,IF,62.2,55,4.62,4.57,2.86,1215,41335,0.521240721
0.53,Very Good,E,SI2,63,57,5.13,5.16,3.24,1174,40857,0.346180112
0.53,Ideal,D,SI1,62,57,5.19,5.23,3.23,1566,44172,0.824387681
0.31,Ideal,H,VVS1,60.9,56,4.4,4.42,2.69,671,28448,0.8398533
0.32,Premium,G,VS2,62.3,60,4.4,4.37,2.73,720,30071,0.842613482
0.9,Good,F,VS2,60,58,6.21,6.26,3.74,4655,9729,0.581143634
0.68,Very Good,F,SI1,60.1,57.9,5.69,5.74,3.43,1964,48375,0.734910184
0.9,Very Good,E,SI1,61.5,62,6.15,6.2,3.8,4239,7497,0.74965675
0.59,Very Good,G,VS2,61.5,59,5.32,5.41,3.3,1618,44739,0.323431853
1.5,Ideal,I,I1,61.8,57,7.31,7.39,4.54,5412,13067,0.262913438
0.35,Ideal,F,SI1,62.5,54,4.52,4.5,2.82,748,31013,0.212426868
0.44,Ideal,H,SI1,61.6,56,4.87,4.93,3.02,911,35692,0.808352654
1,Fair,G,SI2,68.3,54,6.21,6.12,4.2,3142,2213,0.836792067
0.5,Very Good,G,VVS1,63.3,53,5.06,5.09,3.21,1885,47713,0.976629854
0.33,Premium,I,SI1,61.3,59,4.51,4.46,2.75,572,4727,0.961363358
0.52,Ideal,D,VS2,61.8,55,5.19,5.16,3.2,1919,47969,0.830509941
1.23,Very Good,J,VVS2,61.2,57,6.86,6.92,4.22,5665,13920,0.643163407
0.36,Premium,G,VVS2,61.9,58,4.6,4.54,2.83,1053,38988,0.346248582
0.54,Good,E,VVS2,60.1,61,5.3,5.38,3.21,2502,52364,0.739964641
0.34,Ideal,E,VS1,61.2,55,4.51,4.54,2.77,790,32373,0.884162592
